Camera Deployment Name,Latitude,Longitude,Duration,American Beaver,American Black Bear,American Mink,American Red Squirrel,Animal Not On List,Bicycle,Blue Jay,Bobcat,Calibration Photos,Camera Misfire,Camera Trapper,Cotton Rat,Coyote,Crow or Raven,Domestic Cat,Domestic Cow,Domestic Dog,Domestic Horse,Eastern Chipmunk,Eastern Cottontail,Eastern Fox Squirrel,Eastern Gray Squirrel,Eastern Spotted Skunk,Eastern Woodrat,Fisher,Flying Squirrel species,Gray Fox,"Human, non staff",Long-tailed Weasel,No Animal,Northern Bobwhite,Northern Flying Squirrel,Northern Raccoon,Red Fox,River Otter,Ruffed Grouse,Southern Flying Squirrel,Striped Skunk,Time Lapse,Turkey Vulture,Unknown Animal,Unknown Bird,Unknown Canine,Unknown Carnivore,Unknown Feline,Unknown Fox,Unknown mouse or rat,Unknown Owl,Unknown Squirrel,Unknown Weasel,Vehicle,Virginia Opossum,White-tailed Deer,Wild Boar,Wild Turkey,Woodchuck
Backyard Sharp Rock Road Ru 12,38.56,-78.25167,23.84513889,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,64,0,0,0,1,0,0,0,0,49,0,3,0,0,0,0,0,0,0,0,0,55,0,79,0,0,1
Backyard Sky Meadows Ru 32,39.0397,-78.0383,20.64861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
Backyard South Fern Street Ur 1,38.84999,-77.05579,23.77569444,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,1,0,16,0,0,0,2,0,0,0,0,0,0,1,110,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Backyard South Lakes Drive Su 41,38.93229,-77.34248,15.00972222,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,32,0,0,0,0,0,1,0,10,0,0,9,6,0,0,1,0,0,0,3,1,0,0,0,0,0,0,2,0,18,0,100,0,0,0
Backyard Stanton Avenue Su 35,39.01252,-77.06129,21.95902778,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
Backyard Sutton Road Su 36,38.88225,-77.27654,22.75069444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,11,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
Backyard Texas Ru19,38.82014,-77.973,21.14027778,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Backyard Undeveloped Parkland Morningside/Sinclair Mill Ex 10,38.68732,-77.45444,21.33263889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0
Backyard Upton Street Su 44 ,39.08613,-77.15735,13.41875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,49,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Backyard Vahalla Farm Ru 30,38.82447,-78.02425,22.88888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
Backyard Vale Road Su 5,38.90704,-77.3256,22.05138889,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,4,0,1,17,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0
Backyard Valeview Drive Su 8,38.87898,-77.36029,22.79791667,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0
Backyard Valley Memory Lane Ex 27,38.906,-78.248,26.96319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,48,0,1,0
Backyard Wayfarer Drive Ex 22,38.8357,-77.46333,24.15972222,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,28,0,3,0,0,3,12,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,7,0,115,0,0,0
Backyard Wendell Holmes Road Su 34,38.92315,-77.37965,21.74513889,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0
Backyard Wisconsin Ave NW Ur4,38.99974,-77.24785,22.99513889,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,131,0,160,0,0,2,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,36,0,0,0
Backyard Woodstock Road Ru 20,38.39317,-77.05715,31.31111111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,7,0,5,0,0,6,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,4,4,35,0,0,1
Banshee Reeks Lg 103,39.03591,-77.59548,18.93611111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0
Banshee Reeks Lg 108,39.02113,-77.58865,17.12013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0
Banshee Reeks Sm 125,39.02978,-77.59684,20.8875,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Barnett North,39.1,-78.08,16.89236111,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,2,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,5,6,1,0,0,0,0,0,3,362,0,0,0,0,0,0,0,0,5,3,0,0,0,0
Barnett South,39.1,-78.09,2.980555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Braemar Linear Park Sm 167,38.74523,-77.57167,19.84166667,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1,0
Brambleton Park Sm 127,38.99464,-77.54127,21.91458333,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,62,0,3,0
Brambleton Park Sm 139,38.98758,-77.54212,21.88263889,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,98,0,0,0
Bristoe Station Battlefield Historic Park Sm 134,38.72671,-77.54562,7.777083333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,6,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0
Bull Run Mountain Lg 101,38.89942,-77.68818,28.97222222,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,0,5,0
Bull Run Mountain Lg 104,38.90959,-77.6817,28.96319444,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,75,0,12,0
Bull Run Mountain Lg 105,38.88995,-77.67651,28.94513889,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,23,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0
Bull run Regional Park Lg 111,38.7983,-77.46787,20.8125,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,6,0,0,65,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0
Bull Run Regional Park Lg 97,38.79549,-77.43285,21.84166667,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,85,0,0,0
Bull run Regional Park Lg 99,38.80889,-77.48307,20.76805556,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,2,126,0,0,0
Bush Hill Park Sm 185,39.79306,-77.12944,23.9625,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,1,83,0,0,0,0,0,3,0,6,0,0,26,1,0,0,0,0,0,0,7,0,6,0,0,0,0,0,10,0,0,0,128,0,0,0
C & O Canal 10A,38.99441,-77.23958,21.32430556,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,199,0,0,0,0,6,0,0,0,0,0,857,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0
C & O Canal 10C,38.99374,-77.24059,19.93541667,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
C & O Canal 11A,38.99251,-77.23773,13.26180556,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,176,1,0,0,0,0,0,0,0,0,0,629,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
C & O Canal 11B,38.99244,-77.23849,17.9,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
C & O Canal 11C,38.995,-77.2392,20.97847222,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
C & O Canal 12A,38.99111,-77.23954,20.1375,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,78,0,0,0,0,16,0,0,0,0,0,387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,20,0,0,0
C & O Canal 12B,38.99166,-77.23972,20.1375,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
C & O Canal 12C,38.99179,-77.24004,20.12638889,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,7,0,0,0
C & O Canal 13A,38.99058,-77.24046,30.81944444,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,108,4,0,0,0,2,0,0,0,0,0,443,0,1,0,0,1,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,1,30,0,0,0
C & O Canal 13B,38.99097,-77.24065,30.81180556,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
C & O Canal 13C,38.99135,-77.24103,30.80625,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,61,0,0,0
C & O Canal 1A,38.99902,-77.24606,16.08888889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,141,3,0,0,0,0,0,0,0,0,0,705,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C & O Canal 1B,38.99955,-77.24561,21.2375,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0
C & O Canal 1C,38.99971,-77.24504,21.23263889,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0
C & O Canal 20A,38.98753,-77.23631,19.06597222,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0,0,150,0,0,0,0,2,0,0,0,0,0,543,0,0,0,0,3,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0
C & O Canal 20B,38.98753,-77.23631,19.05,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
C & O Canal 20C,38.98719,-77.23705,19.06319444,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
C & O Canal 21A,38.99144,-77.23794,11.19583333,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,221,0,0,0,0,3,0,0,0,0,0,640,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18,0,0,0
C & O Canal 21B,38.99141,-77.23728,17.30416667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
C & O Canal 21C,38.99138,-77.23668,20.37569444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0
C & O Canal 23B,38.98922,-77.23703,20.94305556,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
C & O Canal 25A,38.98855,-77.234,13.90069444,0,0,0,0,0,3,0,0,1,0,8,0,0,0,0,0,204,2,0,0,0,26,0,0,0,0,0,576,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0
C & O Canal 25B,38.98904,-77.23396,28.01875,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,45,0,0,0
C & O Canal 25C,38.98932,-77.23337,27.99652778,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0
C & O Canal 26C,38.98706,-77.23387,20.69375,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
C & O Canal 28B,38.99067,-77.23066,42.83333333,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
C & O Canal 28C,38.99109,-77.23116,42.82638889,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,2,0,1,9,0,0,0,0,0,1,0,2,0,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,1,67,0,0,0
C & O Canal 29A,38.99304,-77.23036,19.25277778,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,4,0,2,0,0,10,0,0,0,0,0,8,0,1,0,0,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,22,0,0,0
C & O Canal 29B,38.99244,-77.2305,19.24375,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0
C & O Canal 29C,38.99228,-77.23094,19.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,0,0,0
C & O Canal 2A,38.98929,-77.24486,17.00138889,0,0,0,0,0,3,0,0,1,0,16,0,0,0,0,0,146,2,1,0,0,13,0,0,0,0,0,853,0,9,0,0,6,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,2,0,0,1
C & O Canal 2B,38.99867,-77.24443,34.73541667,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,12,0,0,20,7,0,0,0,0,0,0,3,1,0,0,0,0,0,0,17,0,0,0,20,0,0,0
C & O Canal 2C,38.99899,-77.24399,34.73333333,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,5,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0,0,0,122,0,0,0
C & O Canal 31C,38.99377,-77.23407,21.88333333,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
C & O Canal 32A,38.99493,-77.23582,0.36875,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C & O Canal 32B,38.99443,-77.2354,20.92777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,39,0,0,0
C & O Canal 33B,38.99359,-77.23729,21.93541667,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
C & O Canal 3A,38.99783,-77.24271,14.89583333,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0
C & O Canal 3B,38.99841,-77.24255,19.17083333,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
C & O Canal 3C,38.99891,-77.24229,19.16805556,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
C & O Canal 4A,38.99783,-77.24103,17.85,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,111,2,0,0,0,0,0,0,0,0,0,802,0,0,0,0,4,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0
C & O Canal 4B,38.99842,-77.24171,24.88541667,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,18,0,0,0
C & O Canal 4C,38.99846,-77.24108,24.88611111,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
C & O Canal 5A,38.99653,-77.24027,15.14861111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,160,2,0,0,0,0,0,0,0,0,0,853,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
C & O Canal 5C,38.99656,-77.239,28.97361111,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0
C & O Canal 6A,38.99457,-77.24112,21.98541667,0,0,0,0,0,4,0,0,1,0,6,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,681,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
C & O Canal 6B,38.99487,-77.24152,22.05416667,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0
C & O Canal 6C,38.99545,-77.24169,22.04236111,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,56,0,0,0
C & O Canal 7A,38.99424,-77.24297,15.83819444,0,0,0,0,0,4,0,0,1,0,9,0,0,0,0,0,144,0,0,0,0,3,0,0,0,0,0,599,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
C & O Canal 7B,38.99488,-77.24311,20.79027778,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,1,28,0,0,0
C & O Canal 7C,38.99521,-77.24311,20.78263889,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,97,0,0,0
C & O Canal 8A,38.99544,-77.24535,20.90277778,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,475,0,7,0,0,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0
C & O Canal 8B,38.99565,-77.24475,20.88958333,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
C & O Canal 8C,38.99598,-77.24422,19.59652778,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0
C & O Canal 9A,38.99736,-77.24562,21.03888889,0,0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,431,0,1,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
C & O Canal 9B,38.99717,-77.24523,21.03402778,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,43,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0
C & O Canal 9C,38.9967,-77.24475,21.02569444,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0
C. Shenandoah 11A,38.62484,-78.29959,26.79305556,0,2,0,0,0,0,0,0,1,0,4,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
C. Shenandoah 11B,38.62443,-78.29933,26.7625,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C. Shenandoah 11C,38.62323,-78.29885,24.01666667,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
C. Shenandoah 12A,38.62286,-78.30299,41.55486111,0,13,0,0,0,0,0,2,2,2,5,0,5,0,0,0,7,0,0,0,0,8,0,0,0,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
C. Shenandoah 12B,38.62323,-78.30337,41.99791667,0,11,0,0,0,0,0,1,1,0,8,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
